"","id","Ecosystem.Service.Category","Country","Spatial.Extent","Spatial.Unit.Published","Single.Value.Converted","cveg.brevstdit","cveg.brsutecdt","cveg.brsuteclt","cveg.brrgtrt","cveg.brsutewmt","cveg.brevtrt","cveg.trs","cveg.ndevtecdt","cveg.ndevteclt","cveg.ndevtedtt","cveg.ndevtedttht","cveg.ndevstdit","cveg.ndsutecdt","cveg.ndsustswt","cveg.brevdtt","cveg.brevdttht","cveg.c3hh","cveg.c3dh","cveg.c4h","cveg.brsuas","cveg.brsutecds","cveg.brsutewms","cveg.brevtecds","cveg.brevtewms","cveg.brevxs","cveg.sds","cveg.bobrsu","cveg.bondev","cveg.bondsu","cveg.c3gra","cveg.tebrsu","cveg.tebrev","cveg.tendev","cveg.c4gra","cveg.trbrev","cveg.trbrrg","cveg.bne","cveg.bine","cveg.bns","cveg.tebs","cveg.ibs","cveg.tebe","cveg.trbe","cveg.tribe","cveg.trbr","cveg.c3g","cveg.c4g","PFT.brevstdit","PFT.brsutecdt","PFT.brsuteclt","PFT.brrgtrt","PFT.brsutewmt","PFT.brevtrt","PFT.trs","PFT.ndevtecdt","PFT.ndevteclt","PFT.ndevtedtt","PFT.ndevtedttht","PFT.ndevstdit","PFT.ndsutecdt","PFT.ndsustswt","PFT.brevdtt","PFT.brevdttht","PFT.c3hh","PFT.c3dh","PFT.c4h","PFT.brsuas","PFT.brsutecds","PFT.brsutewms","PFT.brevtecds","PFT.brevtewms","PFT.brevxs","PFT.sds","PFT.bobrsu","PFT.bondev","PFT.bondsu","PFT.c3gra","PFT.tebrsu","PFT.tebrev","PFT.tendev","PFT.c4gra","PFT.trbrev","PFT.trbrrg","PFT.bne","PFT.bine","PFT.bns","PFT.tebs","PFT.ibs","PFT.tebe","PFT.trbe","PFT.tribe","PFT.trbr","PFT.c3g","PFT.c4g","gdp_pc","logESValue","logGDP","pct_covered","pct_covered_orc","pct_covered_car","cveg_total","cveg_total_orc","cveg_total_car","EcosystemArea","Cat2","cveg","pct_covered_mean","Valuation.Methodology"
"2792",2792,"Regulating",39,292000,"Hectares",191.99,1.06410712100703,1.96618048270451,2.1388591144544,0.015637285609909,3.88481882468135,0.00096632096770718,0.170310039477854,0.351514834701253,1.05473535310225,1.42802057810025,2.13666216181711,0.221297981009448,2.27943274795608e-05,0.111676804366569,0.880697097630565,0.240494047914731,0.188515687910151,0.188673972785047,0.00358745171076572,0.00148987536579735,0.0450786244712556,0.192299967834792,0.0406955491794053,0.864777251751327,0.415315661557531,1.02124547127455,0,0,0,0.219529192344704,1.57541643829074,2.09846767621248,0.957086565104848,0.091024536780198,0.731824859715586,0.748901187001082,0.000328962903792677,0.000361798415981332,0,0.000760696549087257,0.00179797653262174,0.00523169052401821,7.15401239005621e-05,3.93532568883139e-05,1.88355477511054e-05,0.0006634653237871,0.000118253798547636,0.0821362051500647,0.0858916974182379,0.0509411481153327,0.0088661162181437,0.141166813411176,0.00338058480842426,0.00449330469870932,0.0142183238925235,0.01815801797778,0.00770328561840028,0.0238489506114753,0.0085463849162381,7.48933807254758e-07,0.00516627483918167,0.0394063567179356,0.0195926468767434,0.0562269517323233,0.0730340075321742,0.000216435197196971,0.00104128702439,0.00291785752050866,0.0143375739961339,0.0067300335218511,0.197648595366785,0.0132304806223981,0.150272627370757,0,0,0,0.323296738771514,0.0391084863742137,0.0548666936178465,0.0310991449796217,0.0743333412749498,0.00139921133959403,0.00181716501768391,0.00382334049363912,0.00348608207160819,0,0.0235369311712802,0.0489316424784664,0.107098904883161,0.00154082058671107,0.000883106581749023,0.000539184013139857,0.148518729005512,0.0153571128732886,13866.4021413414,5.25744328733806,9.53722408105372,0.353715854158555,0.525920781375424,1.02917271008869,0.00939257297637593,6.42225045544964,18.627680355713,103285.029414298,"nonmarket",8.66306270293342,0.636269781874224,1
"2797",2797,"Provisioning",12,1117,"Hectares",113.57,0.00101364078132515,5.06262154047404,2.21776143480943,0.000289500493712306,1.43715980814591,1.99116247182861e-05,0.00378507799389343,4.37737337574563,1.73446659399063,0.326319169935814,0.414955107613993,0.000177909710948054,2.38463028305802e-05,0.000189923160332936,0.36118821442743,0.0415783401433717,0.140047359093602,0.140057236135678,1.09510093124554e-06,0.00214811345350015,0.0103039793635119,0.021605074983571,0.203478768352508,0.31923839519029,0.115558564561216,0.364551504479549,0,0,0,0.209624617540076,1.41543598490865,5.14179292222398,1.94021968361617,8.51402880879631e-07,0.558647589778723,0.30212607865024,0.00185303904586819,0.00193717132094983,0,0.00360860743797946,0.0159989310293342,0.00293594038372678,0,0,0,0.00101026552876209,0,0.0128414390796137,0.377061572574447,0.0854843889612676,0.0084345541858533,0.0936096950443852,0,0.00193654491453565,0.0541625226817053,0.00696364410661085,0.0116827767008075,0.0232671096465351,0.00683799154270341,0,0.00564430920015279,0.0924484650738479,0.0199010439341135,0.15031205768408,0.178486312032676,0,0.0100809890237116,0.0144911028850404,0.012816309966461,0.141117935656615,0.129691527088347,0.0243735554480421,0.154652068902438,0,0,0,0.504921919301924,0.0266684684725865,0.148658072198081,0.0407752980783519,1.39859036628419e-05,0.000313384402851666,0.000603085664898434,0.0213061604392128,0.0153934513425163,0,0.054573591640791,0.199148277736166,0.0392443946743353,0,0,0,0.213970362023214,0,16555.134691875,4.73241938690355,9.71445158597211,0.543636237856235,0.721954214022356,1.61629791633399,0.0273439547466206,9.56784772812072,17.2959134860684,607.241677685415,"market",9.86605222961705,0.96062945607086,1
"2854",2854,"Supporting",5,2774,"Hectares",1.08,2.3612459798354,1.29027744211625,1.3974587981354,8.51483550549973,2.54033489757097,1.5261121096081,0.294437360122914,0.138644721272436,0.472182608837314,0.116691553181058,0.906122077685511,0.584592073478009,5.81954363210924e-05,0.403126630721692,0.812912931887133,0.930513766618122,0.0879424188035911,0.08794241698007,0.017132594396026,0.00100934434241935,0.0398463013349533,0.282436643307157,0.0269102879605266,0.577916347389629,0.381258661219218,0.619442726535818,0,0,0,0.276377052505964,0.798312567633433,1.10497986280577,0.0636987587424472,0.255265722100593,5.06302285565836,4.40414918152148,4.36263740567606e-08,1.81923076278452e-07,0,5.71928571226526e-06,1.71429120961539e-05,0.00214887064522364,0.0220927690290299,0.00765456651942053,0.00176521369981348,0.000195774688492348,0.000940373993099813,0.0904137400135942,0.0179974720037357,0.0129535090008969,0.468301866249736,0.029731476432692,0.0219353858989553,0.163698121752115,0.00197505122223885,0.00133184007548168,8.90958541297231e-06,0.00065335194567718,0.00299645745863675,0,0.00119904619020829,0.00201565894233656,0.00558294691518848,0.0345359943953823,0.0386086167934278,0.0163981116166179,5.40252071780833e-05,0.00150568620278459,0.0205147844644003,0.000108283800729248,0.0992214821625366,0.148657685818848,0.134735016939934,0,0,0,0.1523275338263,0.0148256573512785,0.0237488711562274,0.00151819631986303,0.0810305516547789,0.203954108368141,0.176737617659804,1.64652013325648e-06,4.87362635373087e-06,0,0.000327205128366709,0.00101130400681182,0.034032858902161,0.214003891147495,0.103065000463953,0.0419256452807554,0.0388555759462927,0.144880348967653,6344.21621158144,0.0769610411361284,8.75529884400465,0.578108349989976,0.654142536336393,1.31513452108874,0.0348206563223385,11.965806000968,24.4113843942758,1603.67256287219,"nonmarket",13.2864186758259,0.849128469138371,1
"2855",2855,"Supporting",5,2774,"Hectares",6.9,2.3612459798354,1.29027744211625,1.3974587981354,8.51483550549973,2.54033489757097,1.5261121096081,0.294437360122914,0.138644721272436,0.472182608837314,0.116691553181058,0.906122077685511,0.584592073478009,5.81954363210924e-05,0.403126630721692,0.812912931887133,0.930513766618122,0.0879424188035911,0.08794241698007,0.017132594396026,0.00100934434241935,0.0398463013349533,0.282436643307157,0.0269102879605266,0.577916347389629,0.381258661219218,0.619442726535818,0,0,0,0.276377052505964,0.798312567633433,1.10497986280577,0.0636987587424472,0.255265722100593,5.06302285565836,4.40414918152148,4.36263740567606e-08,1.81923076278452e-07,0,5.71928571226526e-06,1.71429120961539e-05,0.00214887064522364,0.0220927690290299,0.00765456651942053,0.00176521369981348,0.000195774688492348,0.000940373993099813,0.0904137400135942,0.0179974720037357,0.0129535090008969,0.468301866249736,0.029731476432692,0.0219353858989553,0.163698121752115,0.00197505122223885,0.00133184007548168,8.90958541297231e-06,0.00065335194567718,0.00299645745863675,0,0.00119904619020829,0.00201565894233656,0.00558294691518848,0.0345359943953823,0.0386086167934278,0.0163981116166179,5.40252071780833e-05,0.00150568620278459,0.0205147844644003,0.000108283800729248,0.0992214821625366,0.148657685818848,0.134735016939934,0,0,0,0.1523275338263,0.0148256573512785,0.0237488711562274,0.00151819631986303,0.0810305516547789,0.203954108368141,0.176737617659804,1.64652013325648e-06,4.87362635373087e-06,0,0.000327205128366709,0.00101130400681182,0.034032858902161,0.214003891147495,0.103065000463953,0.0419256452807554,0.0388555759462927,0.144880348967653,6344.21621158144,1.93152141160321,8.75529884400465,0.578108349989976,0.654142536336393,1.31513452108874,0.0348206563223385,11.965806000968,24.4113843942758,1603.67256287219,"nonmarket",13.2864186758259,0.849128469138371,1
"2856",2856,"Supporting",5,2774,"Hectares",0.86,2.3612459798354,1.29027744211625,1.3974587981354,8.51483550549973,2.54033489757097,1.5261121096081,0.294437360122914,0.138644721272436,0.472182608837314,0.116691553181058,0.906122077685511,0.584592073478009,5.81954363210924e-05,0.403126630721692,0.812912931887133,0.930513766618122,0.0879424188035911,0.08794241698007,0.017132594396026,0.00100934434241935,0.0398463013349533,0.282436643307157,0.0269102879605266,0.577916347389629,0.381258661219218,0.619442726535818,0,0,0,0.276377052505964,0.798312567633433,1.10497986280577,0.0636987587424472,0.255265722100593,5.06302285565836,4.40414918152148,4.36263740567606e-08,1.81923076278452e-07,0,5.71928571226526e-06,1.71429120961539e-05,0.00214887064522364,0.0220927690290299,0.00765456651942053,0.00176521369981348,0.000195774688492348,0.000940373993099813,0.0904137400135942,0.0179974720037357,0.0129535090008969,0.468301866249736,0.029731476432692,0.0219353858989553,0.163698121752115,0.00197505122223885,0.00133184007548168,8.90958541297231e-06,0.00065335194567718,0.00299645745863675,0,0.00119904619020829,0.00201565894233656,0.00558294691518848,0.0345359943953823,0.0386086167934278,0.0163981116166179,5.40252071780833e-05,0.00150568620278459,0.0205147844644003,0.000108283800729248,0.0992214821625366,0.148657685818848,0.134735016939934,0,0,0,0.1523275338263,0.0148256573512785,0.0237488711562274,0.00151819631986303,0.0810305516547789,0.203954108368141,0.176737617659804,1.64652013325648e-06,4.87362635373087e-06,0,0.000327205128366709,0.00101130400681182,0.034032858902161,0.214003891147495,0.103065000463953,0.0419256452807554,0.0388555759462927,0.144880348967653,6344.21621158144,-0.150822889734584,8.75529884400465,0.578108349989976,0.654142536336393,1.31513452108874,0.0348206563223385,11.965806000968,24.4113843942758,1603.67256287219,"nonmarket",13.2864186758259,0.849128469138371,1
"3049",3049,"Information",41,554,"Hectares",438.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.363550692087128,0,0,0,0.401011647780736,10.9113876524426,3.05366025624297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.112462549621151,0,0,0,0.107129402458668,0.671539733523414,0.108868308903541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19201.576171875,6.08331420073786,9.86274764693164,NA,0.999999994506774,NA,NA,14.7296102485534,NA,NA,"nonmarket",NA,NA,1
"3081",3081,"Regulating",20,1500,"Hectares",309.26,0.00649694050403052,1.61538470750272e-05,2.46153861390224e-05,0.204457223348772,0.0138419834637226,0.0106680004717372,0.0721508583535108,1.79487191277216e-06,3.07692327903799e-06,0.0175721546352824,0.130128415791806,0.00128923083000731,2.2564103579871e-05,0.00141540178218335,0.0232626335209125,0.0386436944399477,0.0487650277202503,0.0487650277202503,0.126864707021925,2.05128218602532e-06,1.27521374343216e-05,0.0413677798309094,1.79487191277216e-06,0.0613064643461257,0.18250460691147,0.391800085918453,0,0,0,0.0483753078037901,0,1.53055420907384e-05,0,0.0912052868578766,0.315941917287253,0.383493552364835,0,0,0,0,0,2.88195120012416e-06,6.85583739143955e-05,9.13767479502665e-05,0.0013218469941162,1.12252033146891e-05,0.000810631219827668,0.00132091706481923,9.23076903256095e-09,9.48717928832383e-09,0.283620489723662,6.15042741477131e-08,0.111624828799699,0.0211530529163842,6.92307675984548e-09,9.99999971239819e-09,4.77446160566537e-06,0.000378069297338243,0.000967742453356095,2.25641024488327e-08,1.89540174052189e-06,0.000378085981022611,0.00229538277230605,0.0212015532800275,0.0212015532800275,0.166866328149015,7.17948698645789e-09,1.64102560773198e-08,0.000146250904851181,7.43589732967219e-09,0.00107107421564064,0.0349594975893314,0.133992966338101,0,0,0,0.217344213516075,0,0,0,0.247919866359704,0.00559344586509666,0.00617642364816668,0,0,0,0,0,6.74308948199893e-05,0.00218024390398873,0.00265427641617134,0.0327936259676888,0.00174149593309598,0.118599528188628,4544.93414147361,5.73418234704728,8.42176851618176,0.158036601304393,0.477033949389042,0.80118461336397,0.00230652049032334,0.839031369855845,1.42138504003481,237.054901956589,"nonmarket",0.830356152974332,0.478751721352468,1
"3082",3082,"Regulating",18,610.5,"Hectares",304.29,0.00649694050403052,1.61538470750272e-05,2.46153861390224e-05,0.204457223348772,0.0138419834637226,0.0106680004717372,0.0721508583535108,1.79487191277216e-06,3.07692327903799e-06,0.0175721546352824,0.130128415791806,0.00128923083000731,2.2564103579871e-05,0.00141540178218335,0.0232626335209125,0.0386436944399477,0.0487650277202503,0.0487650277202503,0.126864707021925,2.05128218602532e-06,1.27521374343216e-05,0.0413677798309094,1.79487191277216e-06,0.0613064643461257,0.18250460691147,0.391800085918453,0,0,0,0.0483753078037901,0,1.53055420907384e-05,0,0.0912052868578766,0.315941917287253,0.383493552364835,0,0,0,0,0,2.88195120012416e-06,6.85583739143955e-05,9.13767479502665e-05,0.0013218469941162,1.12252033146891e-05,0.000810631219827668,0.00132091706481923,9.23076903256095e-09,9.48717928832383e-09,0.283620489723662,6.15042741477131e-08,0.111624828799699,0.0211530529163842,6.92307675984548e-09,9.99999971239819e-09,4.77446160566537e-06,0.000378069297338243,0.000967742453356095,2.25641024488327e-08,1.89540174052189e-06,0.000378085981022611,0.00229538277230605,0.0212015532800275,0.0212015532800275,0.166866328149015,7.17948698645789e-09,1.64102560773198e-08,0.000146250904851181,7.43589732967219e-09,0.00107107421564064,0.0349594975893314,0.133992966338101,0,0,0,0.217344213516075,0,0,0,0.247919866359704,0.00559344586509666,0.00617642364816668,0,0,0,0,0,6.74308948199893e-05,0.00218024390398873,0.00265427641617134,0.0327936259676888,0.00174149593309598,0.118599528188628,4544.93414147361,5.71798119405601,8.42176851618176,0.158036601304393,0.477033949389042,0.80118461336397,0.00230652049032334,0.839031369855845,1.42138504003481,96.4813450963318,"nonmarket",0.830356152974332,0.478751721352468,1
"3474",3474,"Regulating",37,6600,"Hectares",237.9,1.02085207166913,6.49495648507295e-05,6.55307052669055e-05,8.4472627162434,7.1921056380768e-05,3.38773717410508,0.0886004011680869,2.22938608263384e-05,2.34122819576218e-05,1.96206151489956e-05,3.84364056424346e-05,0.219856494809527,5.12324588339253e-05,5.73728098805061e-05,1.99912291440054e-05,0.0625713805057921,0.0166224459889088,0.0166224459889088,0.0579836585448673,4.13815809954605e-05,4.73399146437914e-05,0.0146157945307093,3.20635982503566e-05,0.0797155477108773,0.15379654680294,0.322022243474803,0,0,0,0.216703478306843,0,0,0,0.355801988364107,1.60206347950313,2.38959757628671,0,0,0,0,0,4.06160609483129e-08,0.00944796574580237,0.00456293502475707,0.00107609234461183,5.15537953505922e-06,0.000583948932766501,0.000321582545859069,0,0,0.182925610509456,0,0.0612429156961295,0.0701199541536666,0,0,0,9.82456130889643e-10,0.000253645167263014,0,3.89692976211751e-09,8.355262934856e-10,2.62248902436113e-06,0.0150244049178273,0.0150244049178273,0.0207665898000429,0,0,3.52578286407376e-05,0,0.000742226893078942,0.0539431495481546,0.0690903937859564,0,0,0,0.0690272278250115,0,0,0,0.100649975166104,0.0178360004426925,0.0933158819762224,0,0,0,0,0,1.70944651616461e-06,0.0728585766244032,0.0617550648890545,0.0257088380886687,0.00133551059717994,0.079277523067128,2705.4557075788,5.47185041730891,7.90302564569718,0.24093722271295,0.28082908541003,0.489492763967839,0.0156761380435338,4.56416652246079,13.8888144676249,1590.18566990547,"nonmarket",6.67353159814634,0.337086357363607,1
"3482",3482,"Provisioning",51,550000,"Hectares",9.36,0.0106627095008094,4.61507960326777e-05,4.49497377717331e-05,0.612683679800476,4.72804254297357e-05,0.00673179397414618,0.0796025036343881,1.97619060564027e-05,1.98015885986919e-05,2.22989430040851e-05,0.250224384009407,0.00645782834971619,3.21984142013366e-05,0.0101164634293004,0.0997043910406682,0.231466524353026,0.0868547926135805,0.0868547926135805,0.0659792650655536,2.64867736294315e-05,2.84920646057193e-05,0.0489731847938603,1.97619060419663e-05,0.0790263979286128,0.360234403001011,1.35691345605073,0,0,0,0.234253203608194,0.0322666531979225,0.0338645448927619,0,0.247464112691069,1.41046029960037,2.54398392833099,0,0,0,0,0,0.0011527646831779,0.00407379431029345,0.00213541719572932,0.00110077817434003,4.33083862120858e-05,0.00235642026352977,0.0224438154146825,0,1.98412693400372e-10,0.572854748714538,3.64021159583221e-09,0.0292055067453954,0.00304653646768361,0,0,2.13756610119114e-09,6.62512962006325e-06,0.019856391545929,0,0.000421678010027262,7.0188545129685e-06,0.0511228621427306,0.00285412291281674,0.00285412291281674,0.0021002213879351,0,0,0.000514939037567061,0,0.00248956189983368,0.0230566535543591,0.659002492965214,0,0,0,0.280503962007085,1.87087005680147e-05,2.33814281960961e-05,0,0.280592678999664,0.00804782176972983,0.139888179516383,0,0,0,0,0,0.0306681431803674,0.0902627178360942,0.0522061630253139,0.0309182779014704,0.0105816754289021,0.350149947915758,1767.9480140073,2.2364452904895,7.47757483892326,0.564786925287906,0.709074732421626,1.39183730367185,0.0108624830132826,4.50229274232131,3.39279375271424,310632.808908348,"market",2.9937782654546,0.888566320460461,1
"3483",3483,"Supporting",10,1800,"Hectares",189.68,0.0106627095008094,4.61507960326777e-05,4.49497377717331e-05,0.612683679800476,4.72804254297357e-05,0.00673179397414618,0.0796025036343881,1.97619060564027e-05,1.98015885986919e-05,2.22989430040851e-05,0.250224384009407,0.00645782834971619,3.21984142013366e-05,0.0101164634293004,0.0997043910406682,0.231466524353026,0.0868547926135805,0.0868547926135805,0.0659792650655536,2.64867736294315e-05,2.84920646057193e-05,0.0489731847938603,1.97619060419663e-05,0.0790263979286128,0.360234403001011,1.35691345605073,0,0,0,0.234253203608194,0.0322666531979225,0.0338645448927619,0,0.247464112691069,1.41046029960037,2.54398392833099,0,0,0,0,0,0.0011527646831779,0.00407379431029345,0.00213541719572932,0.00110077817434003,4.33083862120858e-05,0.00235642026352977,0.0224438154146825,0,1.98412693400372e-10,0.572854748714538,3.64021159583221e-09,0.0292055067453954,0.00304653646768361,0,0,2.13756610119114e-09,6.62512962006325e-06,0.019856391545929,0,0.000421678010027262,7.0188545129685e-06,0.0511228621427306,0.00285412291281674,0.00285412291281674,0.0021002213879351,0,0,0.000514939037567061,0,0.00248956189983368,0.0230566535543591,0.659002492965214,0,0,0,0.280503962007085,1.87087005680147e-05,2.33814281960961e-05,0,0.280592678999664,0.00804782176972983,0.139888179516383,0,0,0,0,0,0.0306681431803674,0.0902627178360942,0.0522061630253139,0.0309182779014704,0.0105816754289021,0.350149947915758,1767.9480140073,5.24533844175715,7.47757483892326,0.564786925287906,0.709074732421626,1.39183730367185,0.0108624830132826,4.50229274232131,3.39279375271424,1016.61646551823,"nonmarket",2.9937782654546,0.888566320460461,1
"3484",3484,"Regulating",10,1800,"Hectares",17.64,0.0106627095008094,4.61507960326777e-05,4.49497377717331e-05,0.612683679800476,4.72804254297357e-05,0.00673179397414618,0.0796025036343881,1.97619060564027e-05,1.98015885986919e-05,2.22989430040851e-05,0.250224384009407,0.00645782834971619,3.21984142013366e-05,0.0101164634293004,0.0997043910406682,0.231466524353026,0.0868547926135805,0.0868547926135805,0.0659792650655536,2.64867736294315e-05,2.84920646057193e-05,0.0489731847938603,1.97619060419663e-05,0.0790263979286128,0.360234403001011,1.35691345605073,0,0,0,0.234253203608194,0.0322666531979225,0.0338645448927619,0,0.247464112691069,1.41046029960037,2.54398392833099,0,0,0,0,0,0.0011527646831779,0.00407379431029345,0.00213541719572932,0.00110077817434003,4.33083862120858e-05,0.00235642026352977,0.0224438154146825,0,1.98412693400372e-10,0.572854748714538,3.64021159583221e-09,0.0292055067453954,0.00304653646768361,0,0,2.13756610119114e-09,6.62512962006325e-06,0.019856391545929,0,0.000421678010027262,7.0188545129685e-06,0.0511228621427306,0.00285412291281674,0.00285412291281674,0.0021002213879351,0,0,0.000514939037567061,0,0.00248956189983368,0.0230566535543591,0.659002492965214,0,0,0,0.280503962007085,1.87087005680147e-05,2.33814281960961e-05,0,0.280592678999664,0.00804782176972983,0.139888179516383,0,0,0,0,0,0.0306681431803674,0.0902627178360942,0.0522061630253139,0.0309182779014704,0.0105816754289021,0.350149947915758,1767.9480140073,2.87016905057865,7.47757483892326,0.564786925287906,0.709074732421626,1.39183730367185,0.0108624830132826,4.50229274232131,3.39279375271424,1016.61646551823,"nonmarket",2.9937782654546,0.888566320460461,1
